Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.69,4.5,5.53,6.19,6.55,5.9,5.16,4.87,4.67,4.18,3.61,3.38
Water requirement (mm/day),2.583,3.15,3.871,4.333,4.585,4.13,3.612,3.409,3.269,2.926,2.527,2.366
Water requirement litres/day/ha ,25830,31500,38710,43330,45850,41300,36120,34090,32690,29260,25270,23660
Water requirement litres/palm/day in an ha,180.6294,220.2797,270.6993,303.007,320.6294,288.8112,252.5874,238.3916,228.6014,204.6154,176.7133,165.4545
Water requirement litres/palm/day in an ha at 70% field capacity,126.4406,154.1958,189.4895,212.1049,224.4406,202.1678,176.8112,166.8741,160.021,143.2308,123.6993,115.8182
