Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.9,2.14,2.34,2.75,2.9,2.84,2.51,2.38,2.33,2.28,2.35,2.26
Water requirement (mm/day),2.03,1.498,1.638,1.925,2.03,1.988,1.757,1.666,1.631,1.596,1.645,1.582
Water requirement litres/day/ha ,20300,14980,16380,19250,20300,19880,17570,16660,16310,15960,16450,15820
Water requirement litres/palm/day in an ha,141.958042,104.7552448,114.5454545,134.6153846,141.958042,139.020979,122.8671329,116.5034965,114.0559441,111.6083916,115.034965,110.6293706
Water requirement litres/palm/day in an ha at 70% field capacity,99.37062937,73.32867133,80.18181818,94.23076923,99.37062937,97.31468531,86.00699301,81.55244755,79.83916084,78.12587413,80.52447552,77.44055944
