Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.42,3,3.91,4.38,4.35,3.84,3.69,3.56,3.4,3.06,2.59,2.26
Water requirement (mm/day),1.694,2.1,2.737,3.066,3.045,2.688,2.583,2.492,2.38,2.142,1.813,1.582
Water requirement litres/day/ha ,16940,21000,27370,30660,30450,26880,25830,24920,23800,21420,18130,15820
Water requirement litres/palm/day in an ha,118.4615385,146.8531469,191.3986014,214.4055944,212.9370629,187.972028,180.6293706,174.2657343,166.4335664,149.7902098,126.7832168,110.6293706
Water requirement litres/palm/day in an ha at 70% field capacity,82.92307692,102.7972028,133.979021,150.0839161,149.0559441,131.5804196,126.4405594,121.986014,116.5034965,104.8531469,88.74825175,77.44055944
