Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.48,3.09,4,4.44,4.4,3.85,3.65,3.58,3.4,3.1,2.62,2.32
Water requirement (mm/day),1.736,2.163,2.8,3.108,3.08,2.695,2.555,2.506,2.38,2.17,1.834,1.624
Water requirement litres/day/ha ,17360,21630,28000,31080,30800,26950,25550,25060,23800,21700,18340,16240
Water requirement litres/palm/day in an ha,121.3986014,151.2587413,195.8041958,217.3426573,215.3846154,188.4615385,178.6713287,175.2447552,166.4335664,151.7482517,128.2517483,113.5664336
Water requirement litres/palm/day in an ha at 70% field capacity,84.97902098,105.8811189,137.0629371,152.1398601,150.7692308,131.9230769,125.0699301,122.6713287,116.5034965,106.2237762,89.77622378,79.4965035
