Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.38,4.09,5.06,5.64,5.9,5.13,4.15,4,4.02,3.82,3.42,3.16
Water requirement (mm/day),2.366,2.863,3.542,3.948,4.13,3.591,2.905,2.8,2.814,2.674,2.394,2.212
Water requirement litres/day/ha ,23660,28630,35420,39480,41300,35910,29050,28000,28140,26740,23940,22120
Water requirement litres/palm/day in an ha,165.4545455,200.2097902,247.6923077,276.0839161,288.8111888,251.1188811,203.1468531,195.8041958,196.7832168,186.993007,167.4125874,154.6853147
Water requirement litres/palm/day in an ha at 70% field capacity,115.8181818,140.1468531,173.3846154,193.2587413,202.1678322,175.7832168,142.2027972,137.0629371,137.7482517,130.8951049,117.1888112,108.2797203
