Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.48,4.34,5.69,6.79,7.3,6.05,4.48,4.08,4.17,4.18,3.68,3.27
Water requirement (mm/day),2.436,3.038,3.983,4.753,5.11,4.235,3.136,2.856,2.919,2.926,2.576,2.289
Water requirement litres/day/ha ,24360,30380,39830,47530,51100,42350,31360,28560,29190,29260,25760,22890
Water requirement litres/palm/day in an ha,170.3497,212.4476,278.5315,332.3776,357.3427,296.1538,219.3007,199.7203,204.1259,204.6154,180.1399,160.0699
Water requirement litres/palm/day in an ha at 70% field capacity,119.2448,148.7133,194.972,232.6643,250.1399,207.3077,153.5105,139.8042,142.8881,143.2308,126.0979,112.049
