Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.1,2.72,2.95,3.1,3.01,2.82,2.46,2.39,2.42,2.51,2.47,2.39
Water requirement (mm/day),2.17,1.904,2.065,2.17,2.107,1.974,1.722,1.673,1.694,1.757,1.729,1.673
Water requirement litres/day/ha ,21700,19040,20650,21700,21070,19740,17220,16730,16940,17570,17290,16730
Water requirement litres/palm/day in an ha,151.7482517,133.1468531,144.4055944,151.7482517,147.3426573,138.041958,120.4195804,116.993007,118.4615385,122.8671329,120.9090909,116.993007
Water requirement litres/palm/day in an ha at 70% field capacity,106.2237762,93.2027972,101.0839161,106.2237762,103.1398601,96.62937063,84.29370629,81.8951049,82.92307692,86.00699301,84.63636364,81.8951049
