Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.64,4.46,5.68,6.45,6.8,5.61,4.31,4.04,4.14,4.1,3.68,3.38
Water requirement (mm/day),2.548,3.122,3.976,4.515,4.76,3.927,3.017,2.828,2.898,2.87,2.576,2.366
Water requirement litres/day/ha ,25480,31220,39760,45150,47600,39270,30170,28280,28980,28700,25760,23660
Water requirement litres/palm/day in an ha,178.1818182,218.3216783,278.041958,315.7342657,332.8671329,274.6153846,210.979021,197.7622378,202.6573427,200.6993007,180.1398601,165.4545455
Water requirement litres/palm/day in an ha at 70% field capacity,124.7272727,152.8251748,194.6293706,221.013986,233.006993,192.2307692,147.6853147,138.4335664,141.8601399,140.4895105,126.0979021,115.8181818
