Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.96,2.22,2.45,2.86,2.96,2.88,2.51,2.37,2.34,2.28,2.38,2.33
Water requirement (mm/day),2.072,1.554,1.715,2.002,2.072,2.016,1.757,1.659,1.638,1.596,1.666,1.631
Water requirement litres/day/ha ,20720,15540,17150,20020,20720,20160,17570,16590,16380,15960,16660,16310
Water requirement litres/palm/day in an ha,144.8951049,108.6713287,119.9300699,140,144.8951049,140.979021,122.8671329,116.013986,114.5454545,111.6083916,116.5034965,114.0559441
Water requirement litres/palm/day in an ha at 70% field capacity,101.4265734,76.06993007,83.95104895,98,101.4265734,98.68531469,86.00699301,81.20979021,80.18181818,78.12587413,81.55244755,79.83916084
