Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.44,3.02,3.93,4.38,4.37,3.85,3.69,3.57,3.42,3.07,2.6,2.27
Water requirement (mm/day),1.708,2.114,2.751,3.066,3.059,2.695,2.583,2.499,2.394,2.149,1.82,1.589
Water requirement litres/day/ha ,17080,21140,27510,30660,30590,26950,25830,24990,23940,21490,18200,15890
Water requirement litres/palm/day in an ha,119.4405594,147.8321678,192.3776224,214.4055944,213.9160839,188.4615385,180.6293706,174.7552448,167.4125874,150.2797203,127.2727273,111.1188811
Water requirement litres/palm/day in an ha at 70% field capacity,83.60839161,103.4825175,134.6643357,150.0839161,149.7412587,131.9230769,126.4405594,122.3286713,117.1888112,105.1958042,89.09090909,77.78321678
