Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.93,4.47,5.05,5.33,5.07,4.2,3.65,3.62,3.87,3.87,3.79,3.65
Water requirement (mm/day),2.751,3.129,3.535,3.731,3.549,2.94,2.555,2.534,2.709,2.709,2.653,2.555
Water requirement litres/day/ha ,27510,31290,35350,37310,35490,29400,25550,25340,27090,27090,26530,25550
Water requirement litres/palm/day in an ha,192.3776,218.8112,247.2028,260.9091,248.1818,205.5944,178.6713,177.2028,189.4406,189.4406,185.5245,178.6713
Water requirement litres/palm/day in an ha at 70% field capacity,134.6643,153.1678,173.042,182.6364,173.7273,143.9161,125.0699,124.042,132.6084,132.6084,129.8671,125.0699
