Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.07,2.58,3.67,4.27,4.6,4.64,4.47,4.23,3.78,3.25,2.58,2.01
Water requirement (mm/day),1.035,1.29,1.835,2.135,2.3,2.32,2.235,2.115,1.89,1.625,1.29,1.005
Water requirement litres/day/ha ,10350,12900,18350,21350,23000,23200,22350,21150,18900,16250,12900,10050
Water requirement litres/palm/day in an ha,72.37762238,90.20979021,128.3216783,149.3006993,160.8391608,162.2377622,156.2937063,147.9020979,132.1678322,113.6363636,90.20979021,70.27972028
Water requirement litres/palm/day in an ha at 70% field capacity,50.66433566,63.14685315,89.82517483,104.5104895,112.5874126,113.5664336,109.4055944,103.5314685,92.51748252,79.54545455,63.14685315,49.1958042
