Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.94,3.71,4.72,5.08,5,4.31,4.06,4,3.79,3.47,3.05,2.71
Water requirement (mm/day),1.47,1.855,2.36,2.54,2.5,2.155,2.03,2,1.895,1.735,1.525,1.355
Water requirement litres/day/ha ,14700,18550,23600,25400,25000,21550,20300,20000,18950,17350,15250,13550
Water requirement litres/palm/day in an ha,102.7972028,129.7202797,165.034965,177.6223776,174.8251748,150.6993007,141.958042,139.8601399,132.5174825,121.3286713,106.6433566,94.75524476
Water requirement litres/palm/day in an ha at 70% field capacity,71.95804196,90.8041958,115.5244755,124.3356643,122.3776224,105.4895105,99.37062937,97.9020979,92.76223776,84.93006993,74.65034965,66.32867133
