Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.52,4.25,5.21,5.81,6.29,5.78,4.98,4.68,4.5,4.03,3.5,3.27
Water requirement (mm/day),1.76,2.125,2.605,2.905,3.145,2.89,2.49,2.34,2.25,2.015,1.75,1.635
Water requirement litres/day/ha ,17600,21250,26050,29050,31450,28900,24900,23400,22500,20150,17500,16350
Water requirement litres/palm/day in an ha,123.0769231,148.6013986,182.1678322,203.1468531,219.9300699,202.0979021,174.1258741,163.6363636,157.3426573,140.9090909,122.3776224,114.3356643
Water requirement litres/palm/day in an ha at 70% field capacity,86.15384615,104.020979,127.5174825,142.2027972,153.951049,141.4685315,121.8881119,114.5454545,110.1398601,98.63636364,85.66433566,80.03496503
