Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.43,3.01,3.96,4.46,4.44,3.95,3.83,3.7,3.49,3.13,2.63,2.27
Water requirement (mm/day),1.215,1.505,1.98,2.23,2.22,1.975,1.915,1.85,1.745,1.565,1.315,1.135
Water requirement litres/day/ha ,12150,15050,19800,22300,22200,19750,19150,18500,17450,15650,13150,11350
Water requirement litres/palm/day in an ha,84.96503497,105.2447552,138.4615385,155.9440559,155.2447552,138.1118881,133.9160839,129.3706294,122.027972,109.4405594,91.95804196,79.37062937
Water requirement litres/palm/day in an ha at 70% field capacity,59.47552448,73.67132867,96.92307692,109.1608392,108.6713287,96.67832168,93.74125874,90.55944056,85.41958042,76.60839161,64.37062937,55.55944056
