Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.3,4.12,5.55,6.83,7.42,6.24,4.59,4.16,4.17,4.12,3.58,3.13
Water requirement (mm/day),1.65,2.06,2.775,3.415,3.71,3.12,2.295,2.08,2.085,2.06,1.79,1.565
Water requirement litres/day/ha ,16500,20600,27750,34150,37100,31200,22950,20800,20850,20600,17900,15650
Water requirement litres/palm/day in an ha,115.3846154,144.0559441,194.0559441,238.8111888,259.4405594,218.1818182,160.4895105,145.4545455,145.8041958,144.0559441,125.1748252,109.4405594
Water requirement litres/palm/day in an ha at 70% field capacity,80.76923077,100.8391608,135.8391608,167.1678322,181.6083916,152.7272727,112.3426573,101.8181818,102.0629371,100.8391608,87.62237762,76.60839161
