Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.35,2.8,3.77,4.31,4.53,4.56,4.48,4.23,3.79,3.28,2.72,2.27
Water requirement (mm/day),1.175,1.4,1.885,2.155,2.265,2.28,2.24,2.115,1.895,1.64,1.36,1.135
Water requirement litres/day/ha ,11750,14000,18850,21550,22650,22800,22400,21150,18950,16400,13600,11350
Water requirement litres/palm/day in an ha,82.16783217,97.9020979,131.8181818,150.6993007,158.3916084,159.4405594,156.6433566,147.9020979,132.5174825,114.6853147,95.1048951,79.37062937
Water requirement litres/palm/day in an ha at 70% field capacity,57.51748252,68.53146853,92.27272727,105.4895105,110.8741259,111.6083916,109.6503497,103.5314685,92.76223776,80.27972028,66.57342657,55.55944056
