Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.39,2.92,3.93,4.41,4.53,4.29,4.2,3.99,3.68,3.24,2.69,2.26
Water requirement (mm/day),1.195,1.46,1.965,2.205,2.265,2.145,2.1,1.995,1.84,1.62,1.345,1.13
Water requirement litres/day/ha ,11950,14600,19650,22050,22650,21450,21000,19950,18400,16200,13450,11300
Water requirement litres/palm/day in an ha,83.56643357,102.0979021,137.4125874,154.1958042,158.3916084,150,146.8531469,139.5104895,128.6713287,113.2867133,94.05594406,79.02097902
Water requirement litres/palm/day in an ha at 70% field capacity,58.4965035,71.46853147,96.18881119,107.9370629,110.8741259,105,102.7972028,97.65734266,90.06993007,79.3006993,65.83916084,55.31468531
