Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.85,2.84,3.29,3.7,3.83,3.85,3.39,3.06,3.02,3.03,2.79,2.58
Water requirement (mm/day),1.925,1.42,1.645,1.85,1.915,1.925,1.695,1.53,1.51,1.515,1.395,1.29
Water requirement litres/day/ha ,19250,14200,16450,18500,19150,19250,16950,15300,15100,15150,13950,12900
Water requirement litres/palm/day in an ha,134.6153846,99.3006993,115.034965,129.3706294,133.9160839,134.6153846,118.5314685,106.993007,105.5944056,105.9440559,97.55244755,90.20979021
Water requirement litres/palm/day in an ha at 70% field capacity,94.23076923,69.51048951,80.52447552,90.55944056,93.74125874,94.23076923,82.97202797,74.8951049,73.91608392,74.16083916,68.28671329,63.14685315
