Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.52,3.06,4.22,4.67,4.87,4.88,4.83,4.53,4.04,3.49,2.89,2.39
Water requirement (mm/day),1.26,1.53,2.11,2.335,2.435,2.44,2.415,2.265,2.02,1.745,1.445,1.195
Water requirement litres/day/ha ,12600,15300,21100,23350,24350,24400,24150,22650,20200,17450,14450,11950
Water requirement litres/palm/day in an ha,88.11188811,106.993007,147.5524476,163.2867133,170.2797203,170.6293706,168.8811189,158.3916084,141.2587413,122.027972,101.048951,83.56643357
Water requirement litres/palm/day in an ha at 70% field capacity,61.67832168,74.8951049,103.2867133,114.3006993,119.1958042,119.4405594,118.2167832,110.8741259,98.88111888,85.41958042,70.73426573,58.4965035
