Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.05,2.33,2.58,2.99,3.05,2.94,2.54,2.39,2.39,2.31,2.31,2.43
Water requirement (mm/day),1.525,1.165,1.29,1.495,1.525,1.47,1.27,1.195,1.195,1.155,1.155,1.215
Water requirement litres/day/ha ,15250,11650,12900,14950,15250,14700,12700,11950,11950,11550,11550,12150
Water requirement litres/palm/day in an ha,106.6433566,81.46853147,90.20979021,104.5454545,106.6433566,102.7972028,88.81118881,83.56643357,83.56643357,80.76923077,80.76923077,84.96503497
Water requirement litres/palm/day in an ha at 70% field capacity,74.65034965,57.02797203,63.14685315,73.18181818,74.65034965,71.95804196,62.16783217,58.4965035,58.4965035,56.53846154,56.53846154,59.47552448
