Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.21,3.83,4.66,5.16,5.4,4.97,4.23,4.11,4.05,3.82,3.42,3.09
Water requirement (mm/day),1.605,1.915,2.33,2.58,2.7,2.485,2.115,2.055,2.025,1.91,1.71,1.545
Water requirement litres/day/ha ,16050,19150,23300,25800,27000,24850,21150,20550,20250,19100,17100,15450
Water requirement litres/palm/day in an ha,112.2377622,133.9160839,162.9370629,180.4195804,188.8111888,173.7762238,147.9020979,143.7062937,141.6083916,133.5664336,119.5804196,108.041958
Water requirement litres/palm/day in an ha at 70% field capacity,78.56643357,93.74125874,114.0559441,126.2937063,132.1678322,121.6433566,103.5314685,100.5944056,99.12587413,93.4965035,83.70629371,75.62937063
