Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.97,3.66,4.5,4.81,4.71,4.02,3.77,3.68,3.63,3.39,2.96,2.72
Water requirement (mm/day),1.485,1.83,2.25,2.405,2.355,2.01,1.885,1.84,1.815,1.695,1.48,1.36
Water requirement litres/day/ha ,14850,18300,22500,24050,23550,20100,18850,18400,18150,16950,14800,13600
Water requirement litres/palm/day in an ha,103.8461538,127.972028,157.3426573,168.1818182,164.6853147,140.5594406,131.8181818,128.6713287,126.9230769,118.5314685,103.4965035,95.1048951
Water requirement litres/palm/day in an ha at 70% field capacity,72.69230769,89.58041958,110.1398601,117.7272727,115.2797203,98.39160839,92.27272727,90.06993007,88.84615385,82.97202797,72.44755245,66.57342657
