Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.82,4.7,5.8,6.45,6.65,5.86,5.24,4.97,4.77,4.22,3.64,3.44
Water requirement (mm/day),1.91,2.35,2.9,3.225,3.325,2.93,2.62,2.485,2.385,2.11,1.82,1.72
Water requirement litres/day/ha ,19100,23500,29000,32250,33250,29300,26200,24850,23850,21100,18200,17200
Water requirement litres/palm/day in an ha,133.5664336,164.3356643,202.7972028,225.5244755,232.5174825,204.8951049,183.2167832,173.7762238,166.7832168,147.5524476,127.2727273,120.2797203
Water requirement litres/palm/day in an ha at 70% field capacity,93.4965035,115.034965,141.958042,157.8671329,162.7622378,143.4265734,128.2517483,121.6433566,116.7482517,103.2867133,89.09090909,84.1958042
