Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.1,3.71,4.46,4.83,5.02,4.72,4.09,3.96,3.84,3.54,3.15,2.93
Water requirement (mm/day),1.55,1.855,2.23,2.415,2.51,2.36,2.045,1.98,1.92,1.77,1.575,1.465
Water requirement litres/day/ha ,15500,18550,22300,24150,25100,23600,20450,19800,19200,17700,15750,14650
Water requirement litres/palm/day in an ha,108.3916084,129.7202797,155.9440559,168.8811189,175.5244755,165.034965,143.006993,138.4615385,134.2657343,123.7762238,110.1398601,102.4475524
Water requirement litres/palm/day in an ha at 70% field capacity,75.87412587,90.8041958,109.1608392,118.2167832,122.8671329,115.5244755,100.1048951,96.92307692,93.98601399,86.64335664,77.0979021,71.71328671
