Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.26,4.02,5.19,5.98,6.2,5.46,4.51,4.2,4.06,3.88,3.46,3.11
Water requirement (mm/day),1.63,2.01,2.595,2.99,3.1,2.73,2.255,2.1,2.03,1.94,1.73,1.555
Water requirement litres/day/ha ,16300,20100,25950,29900,31000,27300,22550,21000,20300,19400,17300,15550
Water requirement litres/palm/day in an ha,113.986014,140.5594406,181.4685315,209.0909091,216.7832168,190.9090909,157.6923077,146.8531469,141.958042,135.6643357,120.979021,108.7412587
Water requirement litres/palm/day in an ha at 70% field capacity,79.79020979,98.39160839,127.027972,146.3636364,151.7482517,133.6363636,110.3846154,102.7972028,99.37062937,94.96503497,84.68531469,76.11888112
