Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.51,4.13,4.81,5.09,5.51,5.39,5.21,5.1,4.83,4.09,3.46,3.17
Water requirement (mm/day),1.755,2.065,2.405,2.545,2.755,2.695,2.605,2.55,2.415,2.045,1.73,1.585
Water requirement litres/day/ha ,17550,20650,24050,25450,27550,26950,26050,25500,24150,20450,17300,15850
Water requirement litres/palm/day in an ha,122.7272727,144.4055944,168.1818182,177.972028,192.6573427,188.4615385,182.1678322,178.3216783,168.8811189,143.006993,120.979021,110.8391608
Water requirement litres/palm/day in an ha at 70% field capacity,85.90909091,101.0839161,117.7272727,124.5804196,134.8601399,131.9230769,127.5174825,124.8251748,118.2167832,100.1048951,84.68531469,77.58741259
