Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.88,3.62,4.69,5.08,4.97,4.32,4.14,4.09,3.81,3.51,3.08,2.7
Water requirement (mm/day),1.44,1.81,2.345,2.54,2.485,2.16,2.07,2.045,1.905,1.755,1.54,1.35
Water requirement litres/day/ha ,14400,18100,23450,25400,24850,21600,20700,20450,19050,17550,15400,13500
Water requirement litres/palm/day in an ha,100.6993007,126.5734266,163.986014,177.6223776,173.7762238,151.048951,144.7552448,143.006993,133.2167832,122.7272727,107.6923077,94.40559441
Water requirement litres/palm/day in an ha at 70% field capacity,70.48951049,88.6013986,114.7902098,124.3356643,121.6433566,105.7342657,101.3286713,100.1048951,93.25174825,85.90909091,75.38461538,66.08391608
