Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.75,3.46,4.41,4.83,4.72,4.04,3.83,3.74,3.6,3.28,2.81,2.5
Water requirement (mm/day),1.375,1.73,2.205,2.415,2.36,2.02,1.915,1.87,1.8,1.64,1.405,1.25
Water requirement litres/day/ha ,13750,17300,22050,24150,23600,20200,19150,18700,18000,16400,14050,12500
Water requirement litres/palm/day in an ha,96.15384615,120.979021,154.1958042,168.8811189,165.034965,141.2587413,133.9160839,130.7692308,125.8741259,114.6853147,98.25174825,87.41258741
Water requirement litres/palm/day in an ha at 70% field capacity,67.30769231,84.68531469,107.9370629,118.2167832,115.5244755,98.88111888,93.74125874,91.53846154,88.11188811,80.27972028,68.77622378,61.18881119
