Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.43,4.13,5.05,5.59,6.17,5.79,4.91,4.58,4.39,3.97,3.48,3.24
Water requirement (mm/day),1.715,2.065,2.525,2.795,3.085,2.895,2.455,2.29,2.195,1.985,1.74,1.62
Water requirement litres/day/ha ,17150,20650,25250,27950,30850,28950,24550,22900,21950,19850,17400,16200
Water requirement litres/palm/day in an ha,119.9300699,144.4055944,176.5734266,195.4545455,215.7342657,202.4475524,171.6783217,160.1398601,153.4965035,138.8111888,121.6783217,113.2867133
Water requirement litres/palm/day in an ha at 70% field capacity,83.95104895,101.0839161,123.6013986,136.8181818,151.013986,141.7132867,120.1748252,112.0979021,107.4475524,97.16783217,85.17482517,79.3006993
