Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.52,4.3,5.44,6.2,6.54,5.46,4.24,4.02,4.09,3.99,3.58,3.28
Water requirement (mm/day),1.76,2.15,2.72,3.1,3.27,2.73,2.12,2.01,2.045,1.995,1.79,1.64
Water requirement litres/day/ha ,17600,21500,27200,31000,32700,27300,21200,20100,20450,19950,17900,16400
Water requirement litres/palm/day in an ha,123.0769231,150.3496503,190.2097902,216.7832168,228.6713287,190.9090909,148.2517483,140.5594406,143.006993,139.5104895,125.1748252,114.6853147
Water requirement litres/palm/day in an ha at 70% field capacity,86.15384615,105.2447552,133.1468531,151.7482517,160.0699301,133.6363636,103.7762238,98.39160839,100.1048951,97.65734266,87.62237762,80.27972028
