Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.69,4.5,5.53,6.19,6.55,5.9,5.16,4.87,4.67,4.18,3.61,3.38
Water requirement (mm/day),1.845,2.25,2.765,3.095,3.275,2.95,2.58,2.435,2.335,2.09,1.805,1.69
Water requirement litres/day/ha ,18450,22500,27650,30950,32750,29500,25800,24350,23350,20900,18050,16900
Water requirement litres/palm/day in an ha,129.020979,157.3426573,193.3566434,216.4335664,229.020979,206.2937063,180.4195804,170.2797203,163.2867133,146.1538462,126.2237762,118.1818182
Water requirement litres/palm/day in an ha at 70% field capacity,90.31468531,110.1398601,135.3496503,151.5034965,160.3146853,144.4055944,126.2937063,119.1958042,114.3006993,102.3076923,88.35664336,82.72727273
