Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,4,4.93,6.08,6.71,6.74,5.64,4.95,4.8,4.72,4.3,3.8,3.61
Water requirement (mm/day),2,2.465,3.04,3.355,3.37,2.82,2.475,2.4,2.36,2.15,1.9,1.805
Water requirement litres/day/ha ,20000,24650,30400,33550,33700,28200,24750,24000,23600,21500,19000,18050
Water requirement litres/palm/day in an ha,139.8601399,172.3776224,212.5874126,234.6153846,235.6643357,197.2027972,173.0769231,167.8321678,165.034965,150.3496503,132.8671329,126.2237762
Water requirement litres/palm/day in an ha at 70% field capacity,97.9020979,120.6643357,148.8111888,164.2307692,164.965035,138.041958,121.1538462,117.4825175,115.5244755,105.2447552,93.00699301,88.35664336
