Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.48,3.08,4.03,4.5,4.48,3.97,3.83,3.7,3.52,3.14,2.67,2.32
Water requirement (mm/day),1.24,1.54,2.015,2.25,2.24,1.985,1.915,1.85,1.76,1.57,1.335,1.16
Water requirement litres/day/ha ,12400,15400,20150,22500,22400,19850,19150,18500,17600,15700,13350,11600
Water requirement litres/palm/day in an ha,86.71328671,107.6923077,140.9090909,157.3426573,156.6433566,138.8111888,133.9160839,129.3706294,123.0769231,109.7902098,93.35664336,81.11888112
Water requirement litres/palm/day in an ha at 70% field capacity,60.6993007,75.38461538,98.63636364,110.1398601,109.6503497,97.16783217,93.74125874,90.55944056,86.15384615,76.85314685,65.34965035,56.78321678
