Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.03,1.99,2.2,2.72,2.94,3.03,2.88,2.71,2.65,2.5,2.52,2.32
Water requirement (mm/day),1.515,0.995,1.1,1.36,1.47,1.515,1.44,1.355,1.325,1.25,1.26,1.16
Water requirement litres/day/ha ,15150,9950,11000,13600,14700,15150,14400,13550,13250,12500,12600,11600
Water requirement litres/palm/day in an ha,105.9440559,69.58041958,76.92307692,95.1048951,102.7972028,105.9440559,100.6993007,94.75524476,92.65734266,87.41258741,88.11188811,81.11888112
Water requirement litres/palm/day in an ha at 70% field capacity,74.16083916,48.70629371,53.84615385,66.57342657,71.95804196,74.16083916,70.48951049,66.32867133,64.86013986,61.18881119,61.67832168,56.78321678
