Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.23,2.7,3.61,4.28,4.52,4.39,4.29,4.1,3.73,3.2,2.61,2.18
Water requirement (mm/day),1.115,1.35,1.805,2.14,2.26,2.195,2.145,2.05,1.865,1.6,1.305,1.09
Water requirement litres/day/ha ,11150,13500,18050,21400,22600,21950,21450,20500,18650,16000,13050,10900
Water requirement litres/palm/day in an ha,77.97202797,94.40559441,126.2237762,149.6503497,158.041958,153.4965035,150,143.3566434,130.4195804,111.8881119,91.25874126,76.22377622
Water requirement litres/palm/day in an ha at 70% field capacity,54.58041958,66.08391608,88.35664336,104.7552448,110.6293706,107.4475524,105,100.3496503,91.29370629,78.32167832,63.88111888,53.35664336
