Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.41,4.02,4.63,4.85,5.02,4.84,4.76,4.7,4.53,3.97,3.41,3.08
Water requirement (mm/day),1.705,2.01,2.315,2.425,2.51,2.42,2.38,2.35,2.265,1.985,1.705,1.54
Water requirement litres/day/ha ,17050,20100,23150,24250,25100,24200,23800,23500,22650,19850,17050,15400
Water requirement litres/palm/day in an ha,119.2307692,140.5594406,161.8881119,169.5804196,175.5244755,169.2307692,166.4335664,164.3356643,158.3916084,138.8111888,119.2307692,107.6923077
Water requirement litres/palm/day in an ha at 70% field capacity,83.46153846,98.39160839,113.3216783,118.7062937,122.8671329,118.4615385,116.5034965,115.034965,110.8741259,97.16783217,83.46153846,75.38461538
