Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.36,2.92,3.76,4.24,4.21,3.67,3.52,3.38,3.27,2.96,2.5,2.21
Water requirement (mm/day),1.18,1.46,1.88,2.12,2.105,1.835,1.76,1.69,1.635,1.48,1.25,1.105
Water requirement litres/day/ha ,11800,14600,18800,21200,21050,18350,17600,16900,16350,14800,12500,11050
Water requirement litres/palm/day in an ha,82.51748252,102.0979021,131.4685315,148.2517483,147.2027972,128.3216783,123.0769231,118.1818182,114.3356643,103.4965035,87.41258741,77.27272727
Water requirement litres/palm/day in an ha at 70% field capacity,57.76223776,71.46853147,92.02797203,103.7762238,103.041958,89.82517483,86.15384615,82.72727273,80.03496503,72.44755245,61.18881119,54.09090909
