Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.89,3.42,4.14,4.49,4.36,3.89,3.33,3.12,3.38,3.76,3.29,2.85
Water requirement (mm/day),1.445,1.71,2.07,2.245,2.18,1.945,1.665,1.56,1.69,1.88,1.645,1.425
Water requirement litres/day/ha ,14450,17100,20700,22450,21800,19450,16650,15600,16900,18800,16450,14250
Water requirement litres/palm/day in an ha,101.048951,119.5804196,144.7552448,156.993007,152.4475524,136.013986,116.4335664,109.0909091,118.1818182,131.4685315,115.034965,99.65034965
Water requirement litres/palm/day in an ha at 70% field capacity,70.73426573,83.70629371,101.3286713,109.8951049,106.7132867,95.20979021,81.5034965,76.36363636,82.72727273,92.02797203,80.52447552,69.75524476
