Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.85,4.41,5,5.26,4.87,3.94,3.51,3.54,3.84,3.82,3.63,3.54
Water requirement (mm/day),1.925,2.205,2.5,2.63,2.435,1.97,1.755,1.77,1.92,1.91,1.815,1.77
Water requirement litres/day/ha ,19250,22050,25000,26300,24350,19700,17550,17700,19200,19100,18150,17700
Water requirement litres/palm/day in an ha,134.6153846,154.1958042,174.8251748,183.9160839,170.2797203,137.7622378,122.7272727,123.7762238,134.2657343,133.5664336,126.9230769,123.7762238
Water requirement litres/palm/day in an ha at 70% field capacity,94.23076923,107.9370629,122.3776224,128.7412587,119.1958042,96.43356643,85.90909091,86.64335664,93.98601399,93.4965035,88.84615385,86.64335664
