Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,4.18,2.89,3.3,3.75,4.08,4.18,3.51,2.71,2.52,2.7,2.96,2.94
Water requirement (mm/day),2.09,1.445,1.65,1.875,2.04,2.09,1.755,1.355,1.26,1.35,1.48,1.47
Water requirement litres/day/ha ,20900,14450,16500,18750,20400,20900,17550,13550,12600,13500,14800,14700
Water requirement litres/palm/day in an ha,146.1538462,101.048951,115.3846154,131.1188811,142.6573427,146.1538462,122.7272727,94.75524476,88.11188811,94.40559441,103.4965035,102.7972028
Water requirement litres/palm/day in an ha at 70% field capacity,102.3076923,70.73426573,80.76923077,91.78321678,99.86013986,102.3076923,85.90909091,66.32867133,61.67832168,66.08391608,72.44755245,71.95804196
