Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.4,4.22,5.53,6.62,7.1,5.96,4.48,4.11,4.15,4.08,3.59,3.2
Water requirement (mm/day),1.7,2.11,2.765,3.31,3.55,2.98,2.24,2.055,2.075,2.04,1.795,1.6
Water requirement litres/day/ha ,17000,21100,27650,33100,35500,29800,22400,20550,20750,20400,17950,16000
Water requirement litres/palm/day in an ha,118.8811189,147.5524476,193.3566434,231.4685315,248.2517483,208.3916084,156.6433566,143.7062937,145.1048951,142.6573427,125.5244755,111.8881119
Water requirement litres/palm/day in an ha at 70% field capacity,83.21678322,103.2867133,135.3496503,162.027972,173.7762238,145.8741259,109.6503497,100.5944056,101.5734266,99.86013986,87.86713287,78.32167832
