Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.86,3.6,4.64,5.07,4.94,4.27,4.07,4.01,3.76,3.46,3.02,2.67
Water requirement (mm/day),1.43,1.8,2.32,2.535,2.47,2.135,2.035,2.005,1.88,1.73,1.51,1.335
Water requirement litres/day/ha ,14300,18000,23200,25350,24700,21350,20350,20050,18800,17300,15100,13350
Water requirement litres/palm/day in an ha,100,125.8741259,162.2377622,177.2727273,172.7272727,149.3006993,142.3076923,140.2097902,131.4685315,120.979021,105.5944056,93.35664336
Water requirement litres/palm/day in an ha at 70% field capacity,70,88.11188811,113.5664336,124.0909091,120.9090909,104.5104895,99.61538462,98.14685315,92.02797203,84.68531469,73.91608392,65.34965035
