Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.39,4.11,5.06,5.66,5.99,5.44,4.53,4.29,4.22,3.88,3.44,3.18
Water requirement (mm/day),1.695,2.055,2.53,2.83,2.995,2.72,2.265,2.145,2.11,1.94,1.72,1.59
Water requirement litres/day/ha ,16950,20550,25300,28300,29950,27200,22650,21450,21100,19400,17200,15900
Water requirement litres/palm/day in an ha,118.5314685,143.7062937,176.9230769,197.9020979,209.4405594,190.2097902,158.3916084,150,147.5524476,135.6643357,120.2797203,111.1888112
Water requirement litres/palm/day in an ha at 70% field capacity,82.97202797,100.5944056,123.8461538,138.5314685,146.6083916,133.1468531,110.8741259,105,103.2867133,94.96503497,84.1958042,77.83216783
