Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.99,3.68,4.48,4.74,4.74,4.05,3.8,3.73,3.67,3.41,2.99,2.74
Water requirement (mm/day),1.495,1.84,2.24,2.37,2.37,2.025,1.9,1.865,1.835,1.705,1.495,1.37
Water requirement litres/day/ha ,14950,18400,22400,23700,23700,20250,19000,18650,18350,17050,14950,13700
Water requirement litres/palm/day in an ha,104.5454545,128.6713287,156.6433566,165.7342657,165.7342657,141.6083916,132.8671329,130.4195804,128.3216783,119.2307692,104.5454545,95.8041958
Water requirement litres/palm/day in an ha at 70% field capacity,73.18181818,90.06993007,109.6503497,116.013986,116.013986,99.12587413,93.00699301,91.29370629,89.82517483,83.46153846,73.18181818,67.06293706
