Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.54,4.18,4.83,5.09,5.36,5.14,5.03,4.95,4.73,4.1,3.49,3.19
Water requirement (mm/day),1.77,2.09,2.415,2.545,2.68,2.57,2.515,2.475,2.365,2.05,1.745,1.595
Water requirement litres/day/ha ,17700,20900,24150,25450,26800,25700,25150,24750,23650,20500,17450,15950
Water requirement litres/palm/day in an ha,123.7762238,146.1538462,168.8811189,177.972028,187.4125874,179.7202797,175.8741259,173.0769231,165.3846154,143.3566434,122.027972,111.5384615
Water requirement litres/palm/day in an ha at 70% field capacity,86.64335664,102.3076923,118.2167832,124.5804196,131.1888112,125.8041958,123.1118881,121.1538462,115.7692308,100.3496503,85.41958042,78.07692308
