Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.01,3.81,5.28,6.65,7.34,6.29,4.57,4.09,4.11,4.05,3.4,2.87
Water requirement (mm/day),1.505,1.905,2.64,3.325,3.67,3.145,2.285,2.045,2.055,2.025,1.7,1.435
Water requirement litres/day/ha ,15050,19050,26400,33250,36700,31450,22850,20450,20550,20250,17000,14350
Water requirement litres/palm/day in an ha,105.2447552,133.2167832,184.6153846,232.5174825,256.6433566,219.9300699,159.7902098,143.006993,143.7062937,141.6083916,118.8811189,100.3496503
Water requirement litres/palm/day in an ha at 70% field capacity,73.67132867,93.25174825,129.2307692,162.7622378,179.6503497,153.951049,111.8531469,100.1048951,100.5944056,99.12587413,83.21678322,70.24475524
