Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.35,4.19,5.6,6.84,7.43,6.26,4.59,4.14,4.17,4.17,3.63,3.17
Water requirement (mm/day),1.675,2.095,2.8,3.42,3.715,3.13,2.295,2.07,2.085,2.085,1.815,1.585
Water requirement litres/day/ha ,16750,20950,28000,34200,37150,31300,22950,20700,20850,20850,18150,15850
Water requirement litres/palm/day in an ha,117.1328671,146.5034965,195.8041958,239.1608392,259.7902098,218.8811189,160.4895105,144.7552448,145.8041958,145.8041958,126.9230769,110.8391608
Water requirement litres/palm/day in an ha at 70% field capacity,81.99300699,102.5524476,137.0629371,167.4125874,181.8531469,153.2167832,112.3426573,101.3286713,102.0629371,102.0629371,88.84615385,77.58741259
