Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.47,3.11,4.28,4.81,4.96,4.83,4.63,4.44,3.99,3.5,2.89,2.36
Water requirement (mm/day),1.235,1.555,2.14,2.405,2.48,2.415,2.315,2.22,1.995,1.75,1.445,1.18
Water requirement litres/day/ha ,12350,15550,21400,24050,24800,24150,23150,22200,19950,17500,14450,11800
Water requirement litres/palm/day in an ha,86.36363636,108.7412587,149.6503497,168.1818182,173.4265734,168.8811189,161.8881119,155.2447552,139.5104895,122.3776224,101.048951,82.51748252
Water requirement litres/palm/day in an ha at 70% field capacity,60.45454545,76.11888112,104.7552448,117.7272727,121.3986014,118.2167832,113.3216783,108.6713287,97.65734266,85.66433566,70.73426573,57.76223776
