Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.23,3.96,5.12,6.04,6.42,5.51,4.42,4.16,4.11,3.87,3.41,3.07
Water requirement (mm/day),1.615,1.98,2.56,3.02,3.21,2.755,2.21,2.08,2.055,1.935,1.705,1.535
Water requirement litres/day/ha ,16150,19800,25600,30200,32100,27550,22100,20800,20550,19350,17050,15350
Water requirement litres/palm/day in an ha,112.9370629,138.4615385,179.020979,211.1888112,224.4755245,192.6573427,154.5454545,145.4545455,143.7062937,135.3146853,119.2307692,107.3426573
Water requirement litres/palm/day in an ha at 70% field capacity,79.05594406,96.92307692,125.3146853,147.8321678,157.1328671,134.8601399,108.1818182,101.8181818,100.5944056,94.72027972,83.46153846,75.13986014
