Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.68,4.53,5.71,6.54,6.89,5.98,4.91,4.56,4.49,4.28,3.73,3.44
Water requirement (mm/day),1.84,2.265,2.855,3.27,3.445,2.99,2.455,2.28,2.245,2.14,1.865,1.72
Water requirement litres/day/ha ,18400,22650,28550,32700,34450,29900,24550,22800,22450,21400,18650,17200
Water requirement litres/palm/day in an ha,128.6713287,158.3916084,199.6503497,228.6713287,240.9090909,209.0909091,171.6783217,159.4405594,156.993007,149.6503497,130.4195804,120.2797203
Water requirement litres/palm/day in an ha at 70% field capacity,90.06993007,110.8741259,139.7552448,160.0699301,168.6363636,146.3636364,120.1748252,111.6083916,109.8951049,104.7552448,91.29370629,84.1958042
