Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.96,3.56,4.4,4.94,4.96,4.27,3.48,3.22,3.45,3.74,3.25,2.85
Water requirement (mm/day),1.48,1.78,2.2,2.47,2.48,2.135,1.74,1.61,1.725,1.87,1.625,1.425
Water requirement litres/day/ha ,14800,17800,22000,24700,24800,21350,17400,16100,17250,18700,16250,14250
Water requirement litres/palm/day in an ha,103.4965035,124.4755245,153.8461538,172.7272727,173.4265734,149.3006993,121.6783217,112.5874126,120.6293706,130.7692308,113.6363636,99.65034965
Water requirement litres/palm/day in an ha at 70% field capacity,72.44755245,87.13286713,107.6923077,120.9090909,121.3986014,104.5104895,85.17482517,78.81118881,84.44055944,91.53846154,79.54545455,69.75524476
