Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,2.5,3.01,4.13,4.56,4.74,4.73,4.71,4.4,3.95,3.41,2.83,2.36
Water requirement (mm/day),1.25,1.505,2.065,2.28,2.37,2.365,2.355,2.2,1.975,1.705,1.415,1.18
Water requirement litres/day/ha ,12500,15050,20650,22800,23700,23650,23550,22000,19750,17050,14150,11800
Water requirement litres/palm/day in an ha,87.41258741,105.2447552,144.4055944,159.4405594,165.7342657,165.3846154,164.6853147,153.8461538,138.1118881,119.2307692,98.95104895,82.51748252
Water requirement litres/palm/day in an ha at 70% field capacity,61.18881119,73.67132867,101.0839161,111.6083916,116.013986,115.7692308,115.2797203,107.6923077,96.67832168,83.46153846,69.26573427,57.76223776
