Property,January,February,March,April,May,June,July,August,September,October,November,December
ET,3.21,3.82,4.59,5.01,5.23,4.85,4.16,4.08,4.02,3.76,3.37,3.07
Water requirement (mm/day),1.605,1.91,2.295,2.505,2.615,2.425,2.08,2.04,2.01,1.88,1.685,1.535
Water requirement litres/day/ha ,16050,19100,22950,25050,26150,24250,20800,20400,20100,18800,16850,15350
Water requirement litres/palm/day in an ha,112.2377622,133.5664336,160.4895105,175.1748252,182.8671329,169.5804196,145.4545455,142.6573427,140.5594406,131.4685315,117.8321678,107.3426573
Water requirement litres/palm/day in an ha at 70% field capacity,78.56643357,93.4965035,112.3426573,122.6223776,128.006993,118.7062937,101.8181818,99.86013986,98.39160839,92.02797203,82.48251748,75.13986014
